timestamp,window_seconds,bytes_sent_delta,bytes_recv_delta,packets_sent_delta,packets_recv_delta,packet_rate_raw,byte_rate_raw,connection_count,unique_destinations,unique_ports,syn_count,established_count,time_wait_count,new_destinations,most_common_destination_count,packet_rate,failed_auth_ratio,connection_burst,destination_change_rate,port_scan_score,protocol_deviation,retransmission_rate,payload_irregularity,device_behavior_shift,request_frequency
1788914019.023474,2.0192928314208984,77719,464233,215,463,335.76110876544715,268387.0271646779,22,14,11,0,22,10,0,8,0.842318766377,0.06403615703308123,0.0,0.20662540413007788,0.32562963279074064,0.18296044866594638,0.33542748922090176,0.03193104049145412,0.09857971097221263,0.7870557151873573
1788914021.034808,2.01133394241333,341,2695,5,7,5.9661897743353425,1509.4460129068416,22,14,11,0,22,8,0,8,0.28095778132500426,0.05867721566799166,0.0,0.20662540413007788,0.32562963279074064,0.16764918762283332,0.3073568439751944,0.19360848242075113,0.09551745876359002,0.4392109302334014
1788914023.0578089,2.023000955581665,22031,27743,44,56,49.431513971404634,24604.04176412694,22,14,11,0,22,8,0,8,0.5674852244896135,0.05867721566799166,0.0,0.20662540413007788,0.32562963279074064,0.16764918762283332,0.3073568439751944,0.08799226634220969,0.09551745876359002,0.6186568972329196
1788914025.0947835,2.0369746685028076,0,0,0,0,0.0,0.0,22,14,11,0,22,8,0,8,0.0,0.05867721566799166,0.0,0.20662540413007788,0.32562963279074064,0.16764918762283332,0.3073568439751944,0.0,0.09551745876359002,0.20381878682174817
1788914027.1642096,2.0694260597229004,12302,9246,28,33,29.47677193558102,10412.548879801636,22,14,11,0,22,8,0,8,0.49458475900967264,0.05867721566799166,0.0,0.20662540413007788,0.32562963279074064,0.16764918762283332,0.3073568439751944,0.10514903666311687,0.09551745876359002,0.5710579254611424
1788914029.2317567,2.067547082901001,95344,12831,96,46,68.68041902134486,52320.45301150691,22,14,11,0,22,7,0,8,0.6142813693057948,0.055531801832497854,0.0,0.20662540413007788,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.09010747434871835,0.09372007942902214,0.6518372402055482
1788914031.2742958,2.042539119720459,7363,6722,25,32,27.906442255951013,6895.828757457369,21,13,11,0,21,7,0,8,0.4869277595116356,0.05903180183249786,0.05,0.2013612181311316,0.32562963279074064,0.16866229094999388,0.3008808667416555,0.08609307663095678,0.11914082362933825,0.5589973038961749
1788914033.3742905,2.099994659423828,9498,16622,23,38,29.047692919722216,12438.126869887612,21,13,11,0,21,7,0,8,0.4925324449933799,0.055531801832497854,0.0,0.2013612181311316,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.1187241872323116,0.09214082362933826,0.5694468058536668
1788914035.398622,2.024331569671631,35945,673193,176,561,364.0707930665477,350307.2375218799,21,13,11,0,21,7,0,8,0.8540021287262572,0.055531801832497854,0.0,0.2013612181311316,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.02634500017907071,0.09214082362933826,0.7934617469844045
1788914037.4537845,2.0551624298095703,31499,43159,65,86,73.47351129515906,36327.05567068864,21,13,11,0,21,7,0,8,0.6239103350406738,0.055531801832497854,0.0,0.2013612181311316,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.0568274638068067,0.09214082362933826,0.6490319842016716
1788914039.4764626,2.0226781368255615,14311,25013,37,46,41.034704676376315,19441.550924021954,21,13,11,0,21,7,0,8,0.5411243702114722,0.055531801832497854,0.0,0.2013612181311316,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.09908646619335704,0.09214082362933826,0.5995336092985406
1788914041.4903922,2.013929605484009,34038,1612982,193,1285,733.8886105926188,817814.0862099153,21,13,11,0,21,7,0,8,0.9552689519786325,0.055531801832497854,0.0,0.2013612181311316,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.07264743893727432,0.09214082362933826,0.8550880355094266
1788914043.5091395,2.018747329711914,76816,13464,81,44,61.9195865476826,44720.80218819828,21,13,11,0,21,7,0,8,0.5995085423338176,0.055531801832497854,0.0,0.2013612181311316,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.09470552833892165,0.09214082362933826,0.6395263422132953
1788914045.5564659,2.0473263263702393,18940,11994,26,34,29.30651514962719,15109.462327309458,21,13,11,0,21,6,0,8,0.4937738883213763,0.05196582573506344,0.0,0.2013612181311316,0.32562963279074064,0.148473787814467,0.27220194432652284,0.13009481023096586,0.09010312300223287,0.5725899407829952
1788914047.5749207,2.0184547901153564,40944,931039,183,773,473.62963227200333,481548.06575799023,21,13,11,0,21,6,0,8,0.8919892187824752,0.05196582573506344,0.0,0.2013612181311316,0.32562963279074064,0.148473787814467,0.27220194432652284,0.043703517059196284,0.09010312300223287,0.8165810066477319
1788914049.6501284,2.0752077102661133,35569,85032,90,125,103.60408692411305,58115.1464517905,19,13,9,0,19,7,0,6,0.6730854938899274,0.06253180183249785,0.1,0.2013612181311316,0.30173766823999315,0.17866229094999386,0.3108808667416555,0.03811290596157968,0.14614082362933825,0.6735161676240149
1788914051.6735134,2.0233850479125977,7063,53161,24,56,39.53770444361596,29763.983905154095,21,13,11,0,21,7,0,8,0.5358755134899218,0.06253180183249785,0.1,0.2013612181311316,0.32562963279074064,0.17866229094999386,0.3108808667416555,0.1319444037734222,0.14614082362933825,0.6024309971094683
1788914053.6896625,2.0161490440368652,5527,286983,31,227,127.96672982242204,145083.51992386306,21,13,11,0,21,5,0,8,0.70339078719276,0.04784920844482845,0.0,0.2013612181311316,0.32562963279074064,0.13671202412808128,0.2506387109014824,0.0671188593268297,0.08775077026495573,0.7067265798121366
1788914055.7061467,2.016484260559082,10295,833,13,9,10.910077718087605,5518.51567485813,21,13,11,0,21,5,0,8,0.3585863137321589,0.04784920844482845,0.0,0.2013612181311316,0.32562963279074064,0.13671202412808128,0.2506387109014824,0.1999922319387688,0.08775077026495573,0.4919381229121036
1788914057.7346277,2.0284810066223145,8163,7155,17,21,18.733229384915443,7551.463361003546,21,13,11,0,21,5,0,8,0.43167026198131514,0.04784920844482845,0.0,0.2013612181311316,0.32562963279074064,0.13671202412808128,0.2506387109014824,0.14723792454282253,0.08775077026495573,0.5325460252073237
1788914059.7806733,2.0460455417633057,5186,3334,9,10,9.28620581124777,4164.1301848332105,21,13,11,0,21,5,0,8,0.33736958836663733,0.04784920844482845,0.0,0.2013612181311316,0.32562963279074064,0.13671202412808128,0.2506387109014824,0.20295654101424787,0.08775077026495573,0.47767927697133433
1788914061.799439,2.018765687942505,448,4380,5,7,5.94422625254257,2391.560362272961,21,13,11,0,21,5,0,8,0.28050070109316294,0.04784920844482845,0.0,0.2013612181311316,0.32562963279074064,0.13671202412808128,0.2506387109014824,0.22388472793128777,0.08775077026495573,0.4420566932633102
1788914063.8283737,2.0289347171783447,21849,21692,40,48,43.3725142829545,21460.0300499332,21,13,11,0,21,5,0,8,0.5489585824384636,0.04784920844482845,0.0,0.2013612181311316,0.32562963279074064,0.13671202412808128,0.2506387109014824,0.09765582301317866,0.08775077026495573,0.6047314292213989
1788914065.8457937,2.0174200534820557,10431,105282,40,101,69.89124538374385,57356.91969566775,21,13,11,0,21,5,0,8,0.6167749592595686,0.04784920844482845,0.0,0.2013612181311316,0.32562963279074064,0.13671202412808128,0.2506387109014824,0.09357205331325003,0.08775077026495573,0.6513861390561866
1788914067.8787677,2.0329740047454834,17881,51347,54,79,65.42139726801418,34052.575113308914,21,13,11,0,21,4,0,8,0.6073481237381262,0.042980283611531424,0.0,0.2013612181311316,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.06919806938330864,0.08496852750307171,0.6399125574051887
1788914069.9113154,2.03254771232605,17701,4564,28,24,25.583655273947368,10954.232397585349,20,13,11,0,20,6,0,8,0.47480286510724246,0.055465825735063444,0.05,0.2013612181311316,0.32562963279074064,0.158473787814467,0.28220194432652285,0.1282184262045447,0.11710312300223287,0.5559109736756684
1788914071.940255,2.0289394855499268,1100,1966,6,15,10.35023476528583,1511.1342757317313,20,13,11,0,20,6,0,8,0.3516174050861927,0.05196582573506344,0.0,0.2013612181311316,0.32562963279074064,0.148473787814467,0.27220194432652284,0.12302128032787052,0.09010312300223287,0.46864172248559877
1788914073.983098,2.0428431034088135,40172,177663,90,193,138.5324205896032,106633.25031496894,20,13,11,0,20,6,0,8,0.7147882849605379,0.05196582573506344,0.0,0.2013612181311316,0.32562963279074064,0.148473787814467,0.27220194432652284,0.03575943380368174,0.09010312300223287,0.7054089690928026
1788914076.0150986,2.0320005416870117,3550,23266,13,33,22.637789240848225,13196.846875708392,20,13,11,0,20,6,0,8,0.4578027114095543,0.05196582573506344,0.0,0.2013612181311316,0.32562963279074064,0.148473787814467,0.27220194432652284,0.15729230008963302,0.09010312300223287,0.5498256408643043
1788914078.09909,2.083991527557373,90674,2468015,420,2004,1163.152521469772,1227782.8226101357,20,13,11,0,20,6,0,8,1.0,0.05196582573506344,0.0,0.2013612181311316,0.32562963279074064,0.148473787814467,0.27220194432652284,0.09103611094152986,0.09010312300223287,0.8796980606713837
1788914080.1227005,2.0236103534698486,17563,16163,39,43,40.52163493796919,16666.251950218888,19,12,11,0,19,7,0,8,0.5393467758267181,0.05903180183249786,0.05,0.19570674773420513,0.32562963279074064,0.16866229094999388,0.3008808667416555,0.09087905635348492,0.11744448251026032,0.5904522950581494
1788914082.1345887,2.011888265609741,55,66,1,1,0.9940909911286061,60.14250496328067,19,12,11,0,19,7,0,8,0.09990053562570003,0.055531801832497854,0.0,0.19570674773420513,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.16675884681082678,0.09044448251026031,0.2980158850089052
1788914084.160171,2.0255823135375977,10526,9302,26,31,28.14005613055132,9788.790051869677,19,12,11,0,19,7,0,8,0.4880928379595224,0.055531801832497854,0.0,0.19570674773420513,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.10763655385153459,0.09044448251026031,0.5579260380507225
1788914086.1718817,2.0117106437683105,54,118,1,1,0.9941787633303096,85.49937364640662,19,12,11,0,19,7,0,8,0.0999069065535266,0.055531801832497854,0.0,0.19570674773420513,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.18924395340291225,0.09044448251026031,0.30251736597680084
1788914088.182639,2.0107572078704834,15435,15152,31,38,34.31543088838422,15211.682385260989,19,12,11,0,19,7,0,8,0.5159135210216368,0.055531801832497854,0.0,0.19570674773420513,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.1083922664507847,0.09044448251026031,0.5775516587140526
1788914090.205226,2.0225870609283447,55,174,1,3,1.9776651780636059,113.22133144414143,19,12,11,0,19,7,0,8,0.15793576859836841,0.055531801832497854,0.0,0.19570674773420513,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.14923789993386746,0.09044448251026031,0.3351363587143812
1788914092.226009,2.020782947540283,27714,1205745,136,963,543.8486114195063,610386.6827960808,19,12,11,0,19,7,0,8,0.9119599957039703,0.055531801832497854,0.0,0.19570674773420513,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.0483039885103177,0.09044448251026031,0.8234449399994656
1788914094.2504134,2.024404525756836,13295,86911,36,48,41.49368317016387,49499.000187493344,20,13,11,0,20,7,0,8,0.5426962677585456,0.05903180183249786,0.05,0.2013612181311316,0.32562963279074064,0.16866229094999388,0.3008808667416555,0.15809880023991152,0.11914082362933825,0.609412430338654
1788914096.2848613,2.0344479084014893,10322,61988,19,62,39.81424133078123,35542.81222998507,20,13,11,0,20,7,0,8,0.5368595631495581,0.055531801832497854,0.0,0.2013612181311316,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.14246336918293678,0.09214082362933826,0.6021996509009677
1788914098.3023763,2.017514944076538,2417,244571,33,194,112.5146560457836,122421.89368914536,20,13,11,0,20,7,0,8,0.6849182099948316,0.055531801832497854,0.0,0.2013612181311316,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.07458102218070228,0.09214082362933826,0.6922642342922123
1788914100.318849,2.016472816467285,17344,124886,50,122,85.29745533655722,70534.05274720078,21,14,11,0,21,7,1,8,0.6452393019868793,0.05903180183249786,0.05,0.36599457821794495,0.3711636825301312,0.16866229094999388,0.3008808667416555,0.07851448843892717,0.16853083165538227,0.6682996659904394
1788914102.331295,2.0124459266662598,0,0,0,0,0.0,0.0,21,14,11,0,21,7,0,8,0.0,0.055531801832497854,0.0,0.20662540413007788,0.32562963279074064,0.15866229094999387,0.2908808667416555,0.0,0.09372007942902214,0.2009292569118386
1788914104.344688,2.013392925262451,8699,407322,45,322,182.27937299032703,206626.83114661812,21,14,11,0,21,6,0,8,0.7542620607541546,0.05196582573506344,0.0,0.20662540413007788,0.32562963279074064,0.148473787814467,0.27220194432652284,0.039171667837462065,0.09168237880191676,0.7367470330072392
1788914106.361463,2.016775131225586,22745,7623,29,21,24.792055011911618,15057.70253203464,20,13,11,0,20,5,0,8,0.47042724818640685,0.05134920844482845,0.05,0.2013612181311316,0.32562963279074064,0.1467120241280813,0.2606387109014824,0.15321899854970594,0.11475077026495573,0.5578481563001156
1788914108.3739746,2.0125114917755127,446,1832,5,8,6.459590443645574,1131.9190023557398,20,13,11,0,20,5,0,8,0.2908629089585609,0.04784920844482845,0.0,0.2013612181311316,0.32562963279074064,0.13671202412808128,0.2506387109014824,0.16505775043608167,0.08775077026495573,0.4345208692178987
1788914110.428728,2.054753541946411,13814,9145,20,26,22.387113131059735,11173.602834260879,20,13,11,0,20,5,0,8,0.4562595214992937,0.04784920844482845,0.0,0.2013612181311316,0.32562963279074064,0.13671202412808128,0.2506387109014824,0.14804711688715033,0.08775077026495573,0.5468963712866254
1788914112.4412255,2.0124974250793457,6216,2044,7,9,7.950320731152824,4104.353077457646,20,13,11,0,20,4,0,8,0.31723363146273176,0.042980283611531424,0.0,0.2013612181311316,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.22215532907983937,0.08496852750307171,0.46439989069956983
1788914114.4595811,2.01835560798645,20319,578468,81,478,276.95813254517077,296670.7143333187,20,13,11,0,20,4,0,8,0.8145419369698984,0.042980283611531424,0.0,0.2013612181311316,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.002341265480119814,0.08496852750307171,0.7685528918346426
1788914116.4734404,2.013859272003174,52855,51609,96,125,109.73954489887102,51872.542164324266,20,13,11,0,20,4,0,8,0.6813356606379066,0.042980283611531424,0.0,0.2013612181311316,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.02249580008625618,0.08496852750307171,0.6793394053234757
1788914118.5016594,2.028218984603882,6278,402462,40,316,175.5234531884278,201526.5625175224,20,13,11,0,20,4,0,8,0.7488257887354072,0.042980283611531424,0.0,0.2013612181311316,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.042987636299897214,0.08496852750307171,0.7306808622344542
1788914120.5270774,2.0254180431365967,1275,3218,8,10,8.887054236035587,2218.3074823615493,20,13,11,0,20,4,0,8,0.3316409862093535,0.042980283611531424,0.0,0.2013612181311316,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.16787124206182374,0.08496852750307171,0.46362822161860195
1788914122.5453172,2.018239736557007,149,836,2,4,2.9728876561689503,488.049056887736,20,13,11,0,20,4,0,8,0.1996732035903953,0.042980283611531424,0.0,0.2013612181311316,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.2017843919969855,0.08496852750307171,0.37803340377236355
1788914124.5561414,2.010824203491211,5161,10855,26,32,28.84389391141199,7964.89318767542,20,13,11,0,20,4,0,8,0.49154737261762743,0.042980283611531424,0.0,0.2013612181311316,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.09081594975528878,0.08496852750307171,0.5601516336430867
1788914126.6294882,2.0733468532562256,47053,617808,119,522,309.16197113536447,320670.41699068574,21,14,11,0,21,4,1,8,0.8304093620083861,0.04648028361153143,0.05,0.36599457821794495,0.3711636825301312,0.13280081031866123,0.2351348189175456,0.008482979906340615,0.16135853552911572,0.7805192143364408
1788914128.6527457,2.0232574939727783,7865,4281,16,20,17.793088673707075,6003.190417523503,22,15,11,0,22,4,1,8,0.4246046172154783,0.04648028361153143,0.05,0.3709188953545256,0.3711636825301312,0.13280081031866123,0.2351348189175456,0.13943051141073987,0.16283583067008991,0.528928121154731
1788914130.673075,2.020329236984253,17497,17306,22,30,25.738379194878377,17226.400213833695,22,15,11,0,22,4,0,8,0.47564287071968014,0.042980283611531424,0.0,0.2115497212666585,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.15672593901732268,0.08802507844372978,0.5681139841289888
1788914132.6903982,2.0173232555389404,5436,403463,37,316,174.98435068885072,202693.84139467528,22,15,11,0,22,4,0,8,0.7483830646333489,0.042980283611531424,0.0,0.2115497212666585,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.04380478271471944,0.08802507844372978,0.7364478886080363
1788914134.7088985,2.018500328063965,65787,3189,58,19,38.14713276457785,34171.90428012366,22,15,11,0,22,4,0,8,0.5308231801133347,0.042980283611531424,0.0,0.2115497212666585,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.14594979071408543,0.08802507844372978,0.6045849710438995
1788914136.7478912,2.0389926433563232,12112,7651,25,25,24.521912897977177,9692.531292054458,24,16,11,0,24,4,1,8,0.46890322727677564,0.04998028361153142,0.1,0.37554458027645043,0.3711636825301312,0.1428008103186612,0.24513481891754557,0.12618556433378242,0.19122353614666737,0.5627082735095735
1788914138.7762752,2.02838397026062,9525,13519,28,33,30.073201570490777,11360.768147383435,24,16,11,0,24,4,0,8,0.49739003216218297,0.042980283611531424,0.0,0.21617540618858333,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.10799346223222622,0.08941278392030724,0.5790106165090474
1788914140.7983143,2.0220391750335693,16074,406873,61,337,196.83100353057824,209168.54886996854,24,16,11,0,24,4,0,8,0.765320715181442,0.042980283611531424,0.0,0.21617540618858333,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.02890561921106427,0.08941278392030724,0.7507445260182963
1788914142.8117306,2.013416290283203,108,225,2,3,2.4833413855495876,165.39053627760254,23,16,11,0,23,4,0,8,0.1806392094155014,0.04648028361153143,0.05,0.21617540618858333,0.32562963279074064,0.13280081031866123,0.2351348189175456,0.1509234922000213,0.11641278392030724,0.36321746509459507
1788914144.8317654,2.0200347900390625,9589,7916,16,21,18.316516221626316,8665.6923367451,23,16,11,0,23,4,0,8,0.42858092193376246,0.042980283611531424,0.0,0.21617540618858333,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.15924874829807284,0.08941278392030724,0.538441715076988
1788914146.8454626,2.0136971473693848,5795,410562,42,324,181.7552358745346,206762.471975447,23,16,11,0,23,4,0,8,0.7538475333194471,0.042980283611531424,0.0,0.21617540618858333,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.03962873898444508,0.08941278392030724,0.7422043411842418
1788914148.8553333,2.009870767593384,182,242,2,2,1.990177709181568,210.9588371732462,23,16,11,0,23,4,0,8,0.15854272660317043,0.042980283611531424,0.0,0.21617540618858333,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.18871237330013563,0.08941278392030724,0.3553077033459862
1788914150.8788698,2.023536443710327,10423,7909,16,17,16.308082862837736,9059.38712247095,23,16,11,0,23,4,0,8,0.4126899421054995,0.042980283611531424,0.0,0.21617540618858333,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.17801977898159316,0.08941278392030724,0.531072235333908
1788914152.9674377,2.0885679721832275,674,2339,3,5,3.8303756959546873,1442.615246488934,23,16,11,0,23,4,0,8,0.22796065264848325,0.042980283611531424,0.0,0.21617540618858333,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.24367176504052374,0.08941278392030724,0.41489212992578284
1788914154.9810853,2.0136475563049316,11233,596783,63,473,266.1836220155461,301947.5767227692,23,16,11,0,23,4,0,8,0.8088195808689203,0.042980283611531424,0.0,0.21617540618858333,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.009206610059088849,0.08941278392030724,0.7746003486838017
1788914157.006414,2.0253286361694336,23190,27141,44,53,47.893461963515755,24850.781794698054,22,15,11,0,22,4,1,8,0.5630021341920944,0.04648028361153143,0.05,0.3709188953545256,0.3711636825301312,0.13280081031866123,0.2351348189175456,0.09312223595745373,0.16283583067008991,0.6165447279477051
1788914159.0350947,2.0286808013916016,2710,3270,10,13,11.33741689881564,2947.7283936920667,22,15,11,0,22,4,0,8,0.36368879043173324,0.042980283611531424,0.0,0.2115497212666585,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.15424676151923217,0.08802507844372978,0.4892502924278079
1788914161.04564,2.010545253753662,19357,407889,70,337,202.43264817846614,212502.55332593844,22,15,11,0,22,4,0,8,0.7693622299105228,0.042980283611531424,0.0,0.2115497212666585,0.32562963279074064,0.12280081031866122,0.22513481891754558,0.025889297394808608,0.08802507844372978,0.747550207238076
